2016/5/4,-0.099176509,-0.084428223,-0.070103686,-0.059115455,-0.056211208,-0.052157114,-0.023796587,-0.019241724,-0.01094664,-0.009249586,-0.007912461,-0.003586503,-0.000802107,-0.000295921,0.001212332,0.006325816,0.008740325,0.008765359,0.009807109,0.012587366,0.014988547,0.017754555,0.01909457,0.019297168,0.019541056,0.021222122,0.035307303,0.040917666,0.045952361,0.05551105,0.063159241,0.101984692,0.155586966
2016/5/10,-0.118793071,-0.083667549,-0.081389254,-0.067097051,-0.060554081,-0.051563076,-0.045256329,-0.026868817,-0.025470309,-0.021414966,-0.016977769,-0.015050284,-0.013824021,-0.012455657,-0.006423403,-0.005741465,-0.001601649,-0.000386311,-0.000144567,0.00065987,0.000768686,0.001990731,0.002976808,0.003235951,0.004687112,0.009728043,0.01533015,0.015858227,0.029623034,0.03585157,0.042046448,0.049455456,0.118326388
2016/5/17,-0.083650809,-0.072967848,-0.07256759,-0.060285511,-0.057158858,-0.054314567,-0.052981701,-0.039166885,-0.037907412,-0.024499283,-0.013277751,-0.01120956,-0.009646548,-0.00926351,-0.008886749,-0.00857346,-0.004203379,-0.001536683,0.001527459,0.001949335,0.002439075,0.003319788,0.004632545,0.005376463,0.005559495,0.006188671,0.011974783,0.021004651,0.028053906,0.032037833,0.038506194,0.060557222,0.138755501
2016/5/24,-0.115970789,-0.109493036,-0.087490338,-0.084579,-0.077323482,-0.077247378,-0.077203778,-0.055883386,-0.047869085,-0.042782215,-0.034970325,-0.02739613,-0.016936842,-0.016618809,-0.015621463,-0.0100262,-0.008303087,-0.008191957,-0.000888442,-0.000646723,-0.000506015,0.001811273,0.002915283,0.002949526,0.013731029,0.014491672,0.017437526,0.0176297,0.019472857,0.023195824,0.040207505,0.05838295,0.09610831
2016/5/31,-0.090874998,-0.080496353,-0.075244471,-0.066982083,-0.055831276,-0.050210348,-0.049197422,-0.045915579,-0.045459987,-0.038462518,-0.032994588,-0.028451794,-0.013013788,-0.012645849,-0.011392285,-0.007469968,-0.003725169,0.000230294,0.00488558,0.005492861,0.009198779,0.013032961,0.013353431,0.014091614,0.01493378,0.016199639,0.01790543,0.018152129,0.018218622,0.043752349,0.052664612,0.057296967,0.085021836
2016/6/7,-0.064059079,-0.0639702,-0.061645007,-0.05828047,-0.05060828,-0.042315511,-0.040458052,-0.035467131,-0.034332567,-0.03413379,-0.032173027,-0.019766115,-0.011406698,-0.0102087,-0.009699884,-0.003695442,-0.003684185,-0.000568175,0.003815292,0.004708831,0.004971175,0.007231963,0.011403702,0.013012501,0.014660214,0.016729529,0.017362094,0.020581718,0.041325018,0.045291708,0.047694349,0.072859271,0.093142704
2016/6/14,-0.063373592,-0.054635548,-0.046662486,-0.046036772,-0.04281192,-0.041503923,-0.040885333,-0.038875254,-0.035581359,-0.029836888,-0.017556464,-0.011856739,-0.011285079,-0.006176017,-0.003020478,-0.00242641,0.000491707,0.005193037,0.0058653,0.007951151,0.008410034,0.009936024,0.012980052,0.01404295,0.015136964,0.018034149,0.020540257,0.027782036,0.033569475,0.040089298,0.059132261,0.086127096,0.090033873
2016/6/21,-0.079995362,-0.070202395,-0.069909576,-0.069413024,-0.062646998,-0.061177727,-0.058663452,-0.042701475,-0.041716237,-0.029445631,-0.029379356,-0.019983887,-0.01501261,-0.009629534,-0.008419023,-0.006714234,-0.003289184,-0.003180859,-0.002891305,0.004039193,0.004479343,0.009995008,0.014375624,0.016164494,0.017669301,0.020518639,0.020580511,0.031576478,0.037747594,0.046911537,0.060414504,0.134493028,0.141736868
2016/6/28,-0.085726865,-0.075144596,-0.045964577,-0.0395535,-0.037916111,-0.032653866,-0.031619572,-0.031583407,-0.028564635,-0.024425739,-0.023639806,-0.016614886,-0.009868189,-0.008464653,-0.004319025,0.002125319,0.002918557,0.004290844,0.008025317,0.011189114,0.01659181,0.017690635,0.01942661,0.020515926,0.020659914,0.025675744,0.028931662,0.032574705,0.045796665,0.049868619,0.072400759,0.151494915,0.165285736
2016/7/5,-0.073645137,-0.06731038,-0.040277559,-0.034159557,-0.029390071,-0.029099793,-0.020521813,-0.01973576,-0.008009195,-0.007145455,-0.006143506,-0.000126832,0.001780047,0.002085226,0.003637805,0.005058291,0.007674498,0.008198399,0.009360768,0.016881958,0.01993124,0.024265249,0.024404358,0.025677409,0.034876139,0.038201964,0.056486673,0.064250458,0.068493607,0.070144661,0.076738636,0.117047782,0.203111626
2016/7/12,-0.078050436,-0.077959209,-0.059819142,-0.051876597,-0.048960819,-0.047716501,-0.044312171,-0.044133793,-0.034895448,-0.028362389,-0.012945844,-0.008453953,-0.004863079,-0.003622742,0.001671456,0.002196908,0.003775594,0.004294916,0.005471817,0.011788078,0.013430109,0.018621643,0.019107086,0.024300181,0.025697804,0.029159069,0.036432741,0.038414945,0.042725601,0.04333057,0.07371472,0.082733589,0.138398871
2016/7/19,-0.118278386,-0.115568403,-0.077116077,-0.065090095,-0.063811286,-0.059570588,-0.050980087,-0.038558876,-0.031667992,-0.028337637,-0.026243346,-0.008379697,-0.006107504,-5.31E-06,6.62E-05,0.004749578,0.004945866,0.008112847,0.009387092,0.009669971,0.016257547,0.01845871,0.020762167,0.021598951,0.025362552,0.041568323,0.045153657,0.05650793,0.060780161,0.061453252,0.071963219,0.091351483,0.146652164
2016/7/26,-0.111971383,-0.10775516,-0.065547431,-0.060626954,-0.059241223,-0.056889617,-0.051046036,-0.050126082,-0.029968382,-0.022776325,-0.017563224,-0.012287379,-0.005313064,-0.002014695,-0.001200749,0.002117849,0.003435987,0.006799763,0.006851276,0.007935402,0.010109585,0.010191202,0.013901078,0.017913859,0.019993812,0.024906412,0.027352304,0.044679303,0.055520481,0.063351459,0.068598007,0.075924705,0.133878418
2016/8/2,-0.102926975,-0.091786721,-0.059295686,-0.057304562,-0.046071425,-0.045207335,-0.044823305,-0.043790022,-0.01996879,-0.018241476,-0.014265655,-0.010817484,-0.008289244,-0.002329449,-0.001992975,0.001458248,0.002827281,0.004637161,0.006965591,0.00820439,0.016444655,0.016610939,0.01982975,0.021975584,0.02523276,0.028749991,0.029488496,0.057178561,0.074256917,0.074939732,0.075415854,0.100928287,0.103359878
2016/8/9,-0.097143485,-0.07366784,-0.049662116,-0.046289431,-0.045045443,-0.042128739,-0.037404904,-0.031979816,-0.026979613,-0.019164397,-0.008266991,-0.006378992,-0.005599679,0.000307662,0.001581847,0.001994807,0.004565442,0.008545721,0.010039426,0.012057276,0.012745243,0.013494465,0.017028877,0.023122352,0.032122708,0.034192823,0.045229622,0.04993824,0.05123954,0.069865394,0.088691655,0.09101128,0.107830351
2016/8/16,-0.084843237,-0.059941053,-0.059916632,-0.057386587,-0.045806083,-0.042674399,-0.038031581,-0.031801417,-0.021825019,-0.021505863,-0.009022923,-0.004437461,-0.003932799,-0.002207459,-0.001398634,-0.001356246,-0.000302335,0.000538158,0.002099228,0.002405986,0.003966255,0.013659849,0.014408676,0.015182691,0.01939618,0.021236323,0.045828282,0.052885309,0.056159906,0.061921684,0.086201227,0.096603241,0.114002958
2016/8/19,-0.088140508,-0.065697683,-0.059357856,-0.055335595,-0.055218907,-0.054068578,-0.040410908,-0.040125001,-0.016594487,-0.014246153,-0.013479267,-0.004750846,-0.00078791,-0.000545675,0.000145081,0.003255349,0.006186661,0.00640525,0.006487172,0.006684695,0.011370836,0.012903627,0.01440015,0.015617506,0.01644511,0.025845198,0.02870541,0.047939906,0.053659926,0.059827594,0.093920968,0.103849734,0.114100493
2016/8/23,-0.092251521,-0.065039397,-0.063899202,-0.058044206,-0.05633191,-0.045291479,-0.041190929,-0.039206686,-0.032653825,-0.019709412,-0.014603432,-0.004143152,-0.002352205,0.00058765,0.001712509,0.003790225,0.00477755,0.004785631,0.005528298,0.008581057,0.011537971,0.012069923,0.012620823,0.015430064,0.016658553,0.021044705,0.025371151,0.034669867,0.045261149,0.059306672,0.078147952,0.093504577,0.107614614
2016/8/30,-0.095978488,-0.085163289,-0.07675942,-0.073718269,-0.06246302,-0.057271673,-0.055028985,-0.048508654,-0.045655396,-0.024548336,-0.024478659,-0.017428662,-0.013192373,-0.01193431,-0.009326461,-0.001134715,0.001719707,0.002873457,0.00311625,0.003467035,0.003657404,0.004168968,0.005450541,0.011410082,0.012171051,0.015064977,0.019380138,0.02356772,0.044230048,0.044928507,0.054707125,0.07695086,0.093556433
2016/9/6,-0.103733458,-0.09873325,-0.097224039,-0.074983662,-0.066369073,-0.06196175,-0.060210326,-0.047284793,-0.045984368,-0.034868388,-0.03443719,-0.029793075,-0.019486026,-0.01794109,-0.007997895,-0.005873318,-0.003553407,-0.001676504,0.001087118,0.001177459,0.002275929,0.007352557,0.009587857,0.01324284,0.013859384,0.017596975,0.020404713,0.027511959,0.043977253,0.05026043,0.05613283,0.077084092,0.088608168
2016/9/13,-0.096797944,-0.096711303,-0.088789137,-0.071382529,-0.071163269,-0.070385466,-0.064749719,-0.050580332,-0.044136842,-0.039220622,-0.034986586,-0.032102906,-0.030130183,-0.028972101,-0.025990245,-0.023547382,-0.022407558,-0.016994447,-0.014579065,-0.005796621,-0.002601891,-0.00020309,0.00041394,0.004658863,0.005124176,0.011280049,0.016175304,0.021699766,0.023028963,0.031492935,0.044568678,0.068646369,0.093436353
2016/9/20,-0.12437026,-0.119718257,-0.087532634,-0.084860757,-0.079935234,-0.07702311,-0.076197348,-0.063094763,-0.052469066,-0.046757644,-0.045996414,-0.044735912,-0.035785818,-0.028491333,-0.027889872,-0.020682444,-0.016876948,-0.0084205,-0.004332673,-0.000723509,0.000802947,0.002048231,0.00580921,0.015895781,0.0177701,0.020281581,0.021054587,0.021746871,0.026220738,0.03858134,0.043306334,0.074814708,0.104836218
2016/9/27,-0.113483073,-0.104807983,-0.08978674,-0.077513517,-0.076197482,-0.07257174,-0.071852198,-0.069568415,-0.068329062,-0.051918087,-0.051577333,-0.050969664,-0.046592699,-0.031152867,-0.013689501,-0.010901312,-0.00624427,-0.001889927,0.00044997,0.001029602,0.002645933,0.004232211,0.005887978,0.008745328,0.016236317,0.024860612,0.025756906,0.0359035,0.044221978,0.045277046,0.057559994,0.097727732,0.106161397
2016/10/11,-0.086259425,-0.081340123,-0.080522349,-0.078324116,-0.072933595,-0.071751237,-0.071345127,-0.064488407,-0.062844908,-0.053373547,-0.05314373,-0.045979146,-0.040850415,-0.0343794,-0.032467034,-0.011778843,-0.007571098,-0.005288899,-0.00076406,0.000652972,0.002904252,0.004436541,0.004750852,0.011714776,0.01247409,0.01551004,0.016854128,0.019278031,0.021187433,0.023446673,0.034691315,0.066146761,0.079631776
2016/10/18,-0.078645338,-0.070087971,-0.061425977,-0.059762519,-0.058047462,-0.055794871,-0.050948812,-0.049691668,-0.048117787,-0.041933138,-0.041763111,-0.034590639,-0.031066643,-0.021268319,-0.020723188,-0.014099026,-0.011587041,-0.006584207,-0.001960055,-8.59E-05,0.00120693,0.006075229,0.006087194,0.008110524,0.00875438,0.014572828,0.014574969,0.015042452,0.015727903,0.028775324,0.044102812,0.081456164,0.092701582
2016/10/25,-0.074820893,-0.068712942,-0.053193192,-0.05251051,-0.051442104,-0.051266009,-0.051214243,-0.047123389,-0.044757602,-0.044061118,-0.041761763,-0.04009786,-0.038297011,-0.020331007,-0.016892724,-0.016160774,-0.013619967,-0.012076637,-0.000482552,0.001865125,0.006069488,0.007137717,0.007498857,0.010934138,0.015400104,0.01738465,0.019481329,0.019873675,0.028281252,0.03255373,0.046872169,0.102103194,0.116127175
2016/11/1,-0.064654106,-0.063477669,-0.059441937,-0.049819584,-0.046333634,-0.043636206,-0.032347048,-0.031115766,-0.028207533,-0.017688893,-0.017057868,-0.016955496,-0.015042953,-0.012146743,-0.009433034,-0.005972844,-0.000932851,-0.000343532,9.02E-07,0.00247887,0.00623963,0.010270303,0.015593968,0.015797532,0.01628677,0.018283203,0.022337965,0.023720678,0.030833617,0.033500692,0.045000629,0.100793289,0.114433617
2016/11/8,-0.058257415,-0.057672129,-0.04649553,-0.042299539,-0.042271874,-0.040542459,-0.040481574,-0.039269518,-0.037811178,-0.033055618,-0.01563248,-0.014000429,-0.007040847,-0.00539927,-0.004172297,0.001544486,0.002094236,0.006311856,0.006646056,0.006908807,0.00714381,0.007335266,0.014268824,0.016806108,0.020296636,0.021829674,0.023142544,0.03183488,0.033369264,0.036301784,0.040150912,0.097750856,0.107846181
2016/11/15,-0.065183243,-0.050754521,-0.044485838,-0.043480202,-0.042417128,-0.036557378,-0.033809504,-0.033711377,-0.03146492,-0.023989752,-0.010464905,-0.010183343,-0.008964066,-0.008097704,-0.007386474,-0.006393572,-0.001015802,0.002515399,0.003448604,0.005900967,0.007154588,0.010318128,0.010414491,0.017417225,0.01808504,0.024677192,0.033713188,0.034902858,0.036615645,0.039052911,0.041211427,0.082586086,0.126402969
2016/11/22,-0.106278465,-0.10182492,-0.073113492,-0.070442121,-0.056039707,-0.053699519,-0.047001858,-0.045850277,-0.040182109,-0.038435166,-0.033379948,-0.031521715,-0.021858201,-0.020099263,-0.011585485,-0.011245701,-0.011107741,-0.002221215,-0.002070052,0.00149222,0.006012101,0.008592576,0.011390603,0.011694205,0.017302947,0.022154321,0.02398235,0.027133273,0.052277145,0.052532727,0.052758166,0.080900406,0.166094095
2016/11/29,-0.0612026,-0.057749385,-0.044260112,-0.039184199,-0.034916048,-0.032768758,-0.029451655,-0.025886096,-0.022193128,-0.021556391,-0.014881746,-0.01274195,-0.009927423,-0.009199267,-0.00199539,0.00203694,0.003874375,0.007509771,0.008591513,0.0159454,0.016975114,0.021416124,0.026892591,0.027061999,0.027955519,0.028024457,0.029347936,0.070543771,0.070940687,0.073998156,0.076405479,0.07768667,0.173149405
2016/12/6,-0.093192834,-0.065639643,-0.063325745,-0.054708047,-0.053956956,-0.037337322,-0.033202252,-0.032845112,-0.020374542,-0.018701652,-0.018630659,-0.015734486,-0.008386976,-0.006538357,-0.00448367,-0.002618588,-0.002402471,-0.001310925,-0.001060332,0.003833892,0.005223614,0.009535417,0.009622628,0.014854583,0.019746783,0.022309924,0.031702164,0.034454118,0.036911601,0.080075235,0.082177645,0.101941522,0.185341829
2016/12/13,-0.095528494,-0.084062659,-0.066537787,-0.041027095,-0.037398893,-0.026304581,-0.024738001,-0.02455954,-0.017906418,-0.017700416,-0.015075566,-0.015025,-0.014500263,-0.010292023,-0.00159361,0.000412421,0.001097165,0.004872893,0.006875138,0.007840743,0.008521245,0.009436812,0.017019944,0.020130947,0.020629383,0.02217627,0.026592689,0.03609433,0.042835343,0.082323906,0.087955467,0.103389465,0.207252958
2016/12/20,-0.111412125,-0.094005444,-0.091057117,-0.085609108,-0.04768585,-0.0429831,-0.037330472,-0.030883462,-0.028025092,-0.026156869,-0.026071258,-0.020904683,-0.018188218,-0.014301364,-0.014130285,-0.013079718,-0.01213054,-0.009298259,-0.005167429,0.001417846,0.003147643,0.007886757,0.010218583,0.015919058,0.017918074,0.019332694,0.02054322,0.022396607,0.033258359,0.073265685,0.077769017,0.117979003,0.165960977
2016/12/27,-0.158480309,-0.111783104,-0.102990909,-0.092003981,-0.085312708,-0.055483254,-0.047294505,-0.045788292,-0.043875033,-0.043784169,-0.027555307,-0.026814943,-0.024319542,-0.024265335,-0.019423738,-0.018621012,-0.015006516,-0.013317093,-0.013270255,-0.007572872,0.001885741,0.003525111,0.008977882,0.009854669,0.011840256,0.017824998,0.019150733,0.019990368,0.020178743,0.053593197,0.064806035,0.071370815,0.075538805
2017/1/4,-0.181687625,-0.105079134,-0.099808524,-0.096303013,-0.081904204,-0.061579277,-0.048730548,-0.046241785,-0.043112562,-0.039436232,-0.037299359,-0.026558847,-0.024181447,-0.023405516,-0.015920096,-0.014408802,-0.012742693,-0.009933477,-0.007068033,-0.002762991,0.003056619,0.007793787,0.007935445,0.008391403,0.010792372,0.011155554,0.018770027,0.02006161,0.020440679,0.065334346,0.077389412,0.083334462,0.084987173
2017/1/10,-0.155700342,-0.095640709,-0.092755264,-0.083366957,-0.070829647,-0.052799559,-0.042889339,-0.042497412,-0.034138154,-0.023194085,-0.017924352,-0.017635889,-0.017434181,-0.016934602,-0.016783843,-0.016394551,-0.008840801,-0.007261722,-0.001152965,4.21E-05,0.007675212,0.008827346,0.00978974,0.009996276,0.010120568,0.012517103,0.01961125,0.022653228,0.023857565,0.049040545,0.072721789,0.092694832,0.096856251
2017/1/17,-0.072288961,-0.056947898,-0.051119493,-0.048853628,-0.044915692,-0.034542589,-0.028529728,-0.023710239,-0.018754617,-0.015149729,-0.011519831,-0.009542312,-0.007030226,-0.004419097,-0.001985336,0.001278946,0.0052823,0.006160393,0.006494703,0.009546738,0.010019397,0.014270146,0.014614999,0.014719473,0.014739161,0.015230871,0.018948039,0.024931548,0.02920282,0.037959663,0.074456008,0.101787816,0.128071134
2017/1/24,-0.117420125,-0.106178234,-0.075523725,-0.06978446,-0.053975347,-0.050713291,-0.040338154,-0.039022299,-0.026112035,-0.018592846,-0.017852345,-0.015955892,-0.011221838,-0.008993154,-0.006876056,-0.001917617,0.000238722,0.001988369,0.003677132,0.007769983,0.009742469,0.012752027,0.0163164,0.017681078,0.021473122,0.024598961,0.026986359,0.042040278,0.042447478,0.044127166,0.076504818,0.084678733,0.156005695
2017/2/7,-0.113197072,-0.095937162,-0.075035744,-0.059789499,-0.057544833,-0.049128875,-0.038092244,-0.027026293,-0.026748859,-0.017114151,-0.015489189,-0.012836488,-0.011955648,-0.002045986,0.002610499,0.003575662,0.003929913,0.004211867,0.008016183,0.010616581,0.012289175,0.012467156,0.014276493,0.016326314,0.022553644,0.028624162,0.031455352,0.036663506,0.053911764,0.05485427,0.093949916,0.095492431,0.189994612
2017/2/14,-0.080058215,-0.077754348,-0.047221624,-0.044762512,-0.043737901,-0.030209693,-0.018015328,-0.0146543,-0.012886113,-0.010346818,-0.002718881,1.69E-05,0.000711904,0.006866214,0.006996143,0.007303134,0.007560532,0.009667434,0.012607917,0.012981679,0.013525401,0.016616009,0.019488903,0.021834941,0.022885701,0.031212654,0.035933791,0.04632341,0.048348414,0.052735449,0.097149084,0.127636638,0.208247471
2017/2/20,-0.081863733,-0.06035222,-0.053352781,-0.047649168,-0.046596594,-0.042629843,-0.032220921,-0.021964054,-0.019195616,-0.017739051,-0.011731429,-0.010797662,-0.009640441,-0.002990981,-0.001956923,-0.000697827,-0.000595552,0.000807271,0.001345848,0.006057751,0.010007104,0.011311428,0.014321391,0.017400159,0.02115962,0.026618068,0.032170625,0.036660519,0.04528825,0.046840509,0.086215944,0.087738646,0.25677603
2017/2/27,-0.078974572,-0.065669616,-0.041061836,-0.040404914,-0.035088531,-0.034601944,-0.034057148,-0.029137066,-0.027252406,-0.022206025,-0.004753666,-0.001856209,-0.000634211,-6.19E-05,0.003788975,0.006826413,0.007009055,0.007247662,0.007361419,0.014366555,0.015842151,0.017489992,0.018432443,0.020617382,0.02233436,0.024947172,0.02936493,0.03041798,0.041403526,0.055347322,0.063469856,0.068331968,0.284407732
2017/3/6,-0.077799742,-0.050501793,-0.047145564,-0.04562619,-0.031739541,-0.028799195,-0.02706316,-0.020878034,-0.015744324,-0.004475802,-0.004195957,-0.002032501,0.001884333,0.002443779,0.005660906,0.006019668,0.00787814,0.010245385,0.010878867,0.011626734,0.01463062,0.019786995,0.020236162,0.021372564,0.027659914,0.028846839,0.039513405,0.046400418,0.052123207,0.053573516,0.059992386,0.065872453,0.280987335
2017/3/13,-0.07618602,-0.066764372,-0.048046695,-0.043771702,-0.041902201,-0.034458637,-0.032778247,-0.027640089,-0.026767413,-0.019630805,-0.01022069,-0.0048825,-0.001778462,-0.001691198,-0.001372724,-0.00126512,-0.000310144,0.001015622,0.004294241,0.005235163,0.006080999,0.010969438,0.012925634,0.013782312,0.014080576,0.018820674,0.021794956,0.024887254,0.02505458,0.030278832,0.041327667,0.042668831,0.265421125
2017/3/20,-0.066046454,-0.064642997,-0.047046489,-0.038652032,-0.036142375,-0.03609125,-0.032778287,-0.016312236,-0.014808967,-0.011741725,-0.007795829,-0.006694585,-0.005217768,-0.002663455,0.005742306,0.007521184,0.008693092,0.00985344,0.011197594,0.015073325,0.015539445,0.016186517,0.016604456,0.018244072,0.020538641,0.027888209,0.029223157,0.032875156,0.041779602,0.051327005,0.060053262,0.069090095,0.252089145
2017/3/27,-0.091553017,-0.08644129,-0.062127058,-0.049877316,-0.044465897,-0.038314089,-0.033648113,-0.027311098,-0.018541039,-0.017410833,-0.008395131,-0.006577743,-0.003175545,-0.000483153,0.00084157,0.0012038,0.006880275,0.008097877,0.008549198,0.009753144,0.010994734,0.013718496,0.014411177,0.018657694,0.019582285,0.020537112,0.021095637,0.025868348,0.031914802,0.034808346,0.047265939,0.06514958,0.21379425
2017/4/5,-0.094720847,-0.073945148,-0.064658496,-0.045999449,-0.037841559,-0.036950311,-0.036230567,-0.022134493,-0.011625636,-0.011078601,-0.010365319,-0.008187019,-0.008129252,-0.001164039,0.000563618,0.001289198,0.004117852,0.006990872,0.008202784,0.008336255,0.008342647,0.009459674,0.010095628,0.011276692,0.013377903,0.014090072,0.014506355,0.020065532,0.025610706,0.026769831,0.043594786,0.04999136,0.212364803
2017/4/10,-0.106475713,-0.078820726,-0.053012808,-0.040332415,-0.034643366,-0.030827354,-0.030018487,-0.020425439,-0.019390161,-0.015881868,-0.008793083,-0.008397735,-0.004245715,-0.003387693,-0.001281989,-0.001224328,7.86E-05,0.004938844,0.005369974,0.005671466,0.006548721,0.008864059,0.009552143,0.010915665,0.013690565,0.016159244,0.016170562,0.018466356,0.019924281,0.036044823,0.036860597,0.043120417,0.212772698
2017/4/17,-0.083812883,-0.066180943,-0.049584707,-0.046712365,-0.039265776,-0.03707044,-0.033234894,-0.033147514,-0.02797508,-0.026755089,-0.025360819,-0.020978155,-0.019177595,-0.015320471,-0.013938937,-0.012082865,-0.01129612,-0.00093055,0.000283958,0.004495968,0.007390209,0.009980901,0.011106874,0.013119422,0.014205749,0.016868563,0.01891791,0.020062932,0.021115974,0.023887821,0.036926633,0.051798353,0.22148457
2017/4/24,-0.110216112,-0.065858962,-0.064913262,-0.051210301,-0.038785563,-0.038146159,-0.031410839,-0.030742026,-0.028569977,-0.023850945,-0.019555017,-0.013972649,-0.013198963,-0.010149029,-0.008420377,-0.007986795,-0.004805079,1.51E-05,0.003990349,0.005789794,0.008421217,0.009167463,0.009550042,0.010075472,0.012413943,0.0129068,0.01838798,0.018579837,0.020475091,0.020515616,0.024333749,0.064598097,0.224152855
2017/5/2,-0.112586951,-0.064606469,-0.054952214,-0.038805321,-0.037384794,-0.036226656,-0.028022075,-0.022840374,-0.021932505,-0.019398178,-0.017111063,-0.016540456,-0.012832814,-0.007247658,-0.001496696,-0.001461844,-0.00021356,0.001794445,0.005516412,0.005848407,0.006266671,0.008931505,0.00971294,0.012168806,0.012552656,0.0126698,0.013286492,0.013355811,0.016725715,0.025617886,0.032350111,0.06967083,0.289371829
2017/5/8,-0.150705579,-0.093851548,-0.084231156,-0.04662273,-0.043825436,-0.042311044,-0.037549995,-0.035285929,-0.033808726,-0.024710704,-0.022931699,-0.02072108,-0.020254669,-0.017514776,-0.014726316,-0.008392532,-0.002447659,0.004319271,0.005002215,0.005593066,0.006199066,0.006602571,0.006771964,0.007010403,0.011076518,0.013216848,0.013369971,0.014295157,0.017723144,0.022512972,0.023475729,0.056917776,0.272337434
2017/5/15,-0.133856206,-0.093754496,-0.092785609,-0.083096206,-0.039446367,-0.037734507,-0.035463161,-0.03492655,-0.03465465,-0.032169603,-0.019986419,-0.018679607,-0.017192518,-0.013745085,-0.010751303,-0.004979674,-0.004027658,0.004593536,0.005077715,0.00619953,0.007267049,0.00728859,0.008737541,0.009004209,0.013039037,0.013713811,0.014325148,0.017123032,0.018787887,0.02102659,0.021120142,0.058595335,0.247256637
2017/5/22,-0.148902844,-0.110950439,-0.105501498,-0.064531976,-0.061713179,-0.04693752,-0.04382474,-0.029610981,-0.025394826,-0.02338016,-0.012921605,-0.007150914,-0.005249423,0.00048799,0.004876538,0.005607744,0.008638454,0.009460086,0.009508586,0.011153928,0.011685691,0.011728275,0.013248608,0.013473704,0.016334836,0.018790508,0.020589025,0.025803211,0.027163525,0.027369645,0.033824768,0.080889782,0.273666386
2017/5/31,-0.140747801,-0.109318285,-0.104058893,-0.083311102,-0.075776349,-0.050021391,-0.042604683,-0.035223022,-0.026277862,-0.020637318,-0.017208974,-0.015848526,-0.015362772,-0.012076498,0.000309747,0.003930691,0.004359968,0.004771174,0.006838614,0.007785271,0.009501329,0.009903098,0.011834381,0.013488571,0.014972337,0.015076578,0.016239222,0.019221232,0.019272096,0.019388874,0.027210501,0.075318952,0.318101485
2017/6/5,-0.175214262,-0.134095963,-0.126429851,-0.08870849,-0.068173498,-0.058286668,-0.044835142,-0.040808127,-0.033157178,-0.031268012,-0.026433498,-0.024715064,-0.022107012,-0.02048778,-0.01889146,-0.016896494,-0.003250573,0.001434328,0.005478267,0.00580287,0.006133436,0.00802857,0.008390513,0.009126819,0.011402942,0.01144085,0.01244086,0.013606498,0.014507514,0.017775953,0.031170533,0.063721839,0.307427986
2017/6/12,-0.156292089,-0.112140756,-0.103479343,-0.068016933,-0.062209001,-0.053675764,-0.041969174,-0.027997354,-0.025585314,-0.022959278,-0.020611852,-0.020289003,-0.013598443,-0.012922138,-0.010414585,-0.002552085,0.006613418,0.00867192,0.008850508,0.009683233,0.009814324,0.009961991,0.010622145,0.010688753,0.011067782,0.011619392,0.014712347,0.016519383,0.017107818,0.03243163,0.035217426,0.064897289,0.279107182
2017/6/19,-0.160422569,-0.110582434,-0.086257634,-0.084261098,-0.063798745,-0.0574953,-0.053513552,-0.033812673,-0.023335261,-0.020355454,-0.016087205,-0.012922846,-0.012267214,-0.010881054,-0.005600468,-0.00527668,-0.001290502,0.005092981,0.007087108,0.00710993,0.00868993,0.009109985,0.010968136,0.012891915,0.013510091,0.015280012,0.017057869,0.019226522,0.022089063,0.028634028,0.032824692,0.081887278,0.158607341
2017/6/26,-0.118827758,-0.084610564,-0.068674865,-0.055842764,-0.047351966,-0.042038488,-0.031734905,-0.02806456,-0.024579524,-0.023318822,-0.021342221,-0.018062849,-0.01804245,-0.012991532,-0.007788517,-0.004706644,-0.000523221,0.002979013,0.003387761,0.00448767,0.006511264,0.007840888,0.009437836,0.010921927,0.011796892,0.012391965,0.018674999,0.019500956,0.019626813,0.019811326,0.027021955,0.043269225,0.074972172
2017/7/3,-0.098519543,-0.071033619,-0.051105257,-0.047459006,-0.04191058,-0.034249568,-0.032496434,-0.024838394,-0.018232236,-0.016571995,-0.01562341,-0.01343616,-0.012117461,-0.0047674,-0.003104218,1.22E-05,0.004351366,0.006530641,0.007078583,0.010496473,0.010948361,0.011196652,0.011778786,0.014146309,0.01468052,0.015215087,0.015853225,0.019272007,0.021309756,0.025311711,0.030570281,0.06857641,0.147512931
